p10 - 4.5	p25 - 4.5	p50 - 4.5	p75 - 4.5	p90 - 4.5	p100 - 4.5	p10 - 8.5	p25 - 8.5	p50 - 8.5	p75 - 8.5	p90 - 8.5	p100 - 8.5
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2.335	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.24297	0	0
0	0	0	0	0	0	0	0	0	2.9156	0	0
0	0	0	0	0	0	0	0.5517	0	0.60743	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	3.0309	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.2447	0	0	0	0	0	0	6.0187
0	0	0	0	0	0	0	0	0	0	0	3.283
0	0	0	0	0	0	0	0	0	1.2149	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0.058586	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.01877	0	0	0
0	0	0	0	0	0	0.00047302	0	0	0	0	0
0.45709	0	0.42341	0	2.4389	0	0	0	0.80898	0.30064	0	0
0.91419	0	0.84681	0	0	0	0	0	8.8988	0	0	0
0.18284	0	0.16936	0	0	0	0	0	2.1958	0	0	0
1.3713	0	1.2702	0	0.97557	0	0	0	7.6275	22.999	0	1.0262
0	0	0	0	0	0	0	0	5.7784	11.124	0	2.5656
0	0	0	0	0	6.0614	0	0	0	2.2548	0	0
0	0	0	2.6841	3.4145	3.0307	0	0	0	0.45097	0	0
0	0	0	3.2209	4.3901	0	0	0	1.0401	13.379	1.8723	0
0	0	0	0	0	0	4.8024	0.15265	2.4269	0	0	0
0	0	0	0	0	0	5.2826	0	10.401	0.15032	2.4964	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.15032	0	0
0	0	0	0	0	0	0	0	0	6.6142	1.8723	0
0	0	0	0	0	0	0	0	0	0.60129	4.3687	0
0	0	0	0	6.829	0	0	0	0.92455	6.3135	2.4964	0
0	0	0	0	0	0	0	0	0	4.209	12.482	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5.5417
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	4.6227	0	0	0
0	0	0	0	0	0	0	0.076323	0	0	0	2.2577
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3.7581	0	0
0	0	0	0	0	0	0	0	0	0.15032	0	6.5679
0	0	0	0	0	0	0	0	0	0	0	2.5656
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3.0787
0	1.8095	0	0	0	0	0	0	0	0	0	0.82099
0	0	0	0	0	0	0	0	0	0.30064	0	0
0	0	0	0	0	0	0	0	0	0	0	14.573
0	0	0	0	0	0	0	0	0	0	0	0
5.9152	7.838	1.0405	0	2.4975	0	0.20667	0	18.698	1.055	0	7.4475
1.5057	1.5676	0	0	14.569	3.0768	5.6835	0	14.233	0	0	1.4895
0	3.3591	1.5607	0	3.3301	0	0.41335	0	0.13954	0	7.6752	3.1918
0	8.9577	0	0	0	13.743	2.5834	0	24.279	0	1.3955	8.5114
0	5.5986	0	0	0	2.564	0.62002	0	0.13954	0	1.3955	5.3196
0	0	0	0	0.41626	0	0	0	0	6.8574	2.0932	0
4.8397	0	0	0	0	0	0	0.37046	9.628	1.1869	0	0
0	0	0	0	0	0	0	0	0	11.341	0	0
0	16.348	0	7.5632	0	17.846	0	0	0	1.1869	2.0932	15.533
4.0868	8.3979	0	2.6261	0	1.5384	0	0	0	6.3299	4.8842	7.9794
1.0755	5.0387	0	4.9371	4.9951	0	0	0.14818	2.2326	13.187	2.0932	4.7877
0	7.2782	0	13.656	0.83251	0	0	4.816	0.97675	6.5936	0	6.9155
0.43019	0	0	0	0	0	6.2002	2.5932	3.6279	0	0	0
4.3019	0	0	0	9.1576	0	0.62002	0	0.55815	0	0	0
0	0	0	0	0	0	7.7503	0	0	0	0	0
0	0	0	0	0	0	6.7169	0	0	4.6155	0	0
0	2.2394	0	0	0	1.4359	4.1335	0	0	0	1.6746	2.1278
0	1.6796	0	0	0	1.5384	0	0	0	0	0	1.5959
0	12.317	2.6011	0	0	1.0256	0	0	0	0	0	11.703
0	8.3979	0.52023	0	0	0	0	0	0	0	1.3955	7.9794
0	0	0.52023	0	0	5.128	5.4769	0	0.27907	0	0	0
0	8.9577	1.0405	0	0	2.0512	4.1335	0	0	4.6155	0	8.5114
0	0	0	0	0	0	3.3068	0	0	9.8905	0	0
0	6.1584	0	4.2018	0	0.5128	0	0	0	5.2749	0	5.8516
0	1.6796	0	0	4.1626	3.8973	0	0	0.13954	0	1.3955	1.5959
0	2.6873	0	0	0	0.5128	0	0	0	0	9.7684	2.5534
0	0	0	0	1.665	2.564	0	0	0	0	2.791	0
0	1.6796	0	0	9.9902	0	0	0	0	16.616	0	1.5959
0	0	0	0	1.2488	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	5.5387	0	0
0	0	0	0	12.071	0	0	0	0	0	0	0
0	6.4087	0	0	2.1591	0	0	0	5.5694	14.474	0	3.1521
0	10.353	0	0	2.8788	0	0	0	0	11.018	0	4.2027
3.9024	12.817	6.6219	0	8.6365	0	0	0	0	0.10802	0.85977	12.608
3.5307	28.1	0	0	0	0	0	0	0	18.795	0	0
0	6.4087	0	0	0	0	0	0	0	0.10802	0	0
0	0	0	0	0	0	0	0	0	0	0	0
5.5748	0	0	0	0	0	0	0	0	7.4532	0	0
1.8583	0	0	0	0	0	0	0	0	0	0	0
1.115	18.733	0	15.1	0	0	0	0	0	0	0	0
0.92914	13.803	0	0	0	0	0	0	0	0	8.5977	0
1.115	5.4227	0	0	0	0	0	0	0	1.7283	0	0
0	0	0	0	0	0	0	0	0	0.75612	0	0
0.18583	0	0	3.9149	0	0	0	0	8.911	2.8084	0	0
0	0	0	0	1.4394	0	0	0	1.6708	0.43207	0	2.1014
0	0	0	0	9.7161	0	0	0	1.6708	0	0	14.184
0	0	0	0	3.5986	0	0	0	0	0	0	5.2534
0	0	0	0	1.7993	2.1432	0	0	0	0	0	2.6267
0	0	0	0	2.8788	1.0716	0	0	0	0	0	4.2027
0	0	1.0347	0	3.0228	1.6074	0	0	0	0	0	4.4129
0	0	0	0	11.875	0	0	0	0	0	0	17.336
0	0.98595	0	0	6.1175	0.21432	0	0	5.5694	0.21603	0	8.9308
0	11.338	0	0	14.394	2.1432	0.51227	0	8.0199	0	0	21.014
0	13.31	0.20694	0	5.4698	0	0	0	16.151	0	0	7.9852
1.8583	1.4789	0	2.2371	3.2387	0	0	0	21.164	0	0	4.7281
0.37165	0	6.7254	0	8.6365	0	0	0	5.0124	0.10802	0	12.608
0	0	2.0694	0	2.8788	0	0	0	0	0	0	4.2027
0	0	0	2.0134	0.71971	0	0	0.28538	0	0	0	1.0507
0	0	0	3.3556	0	5.8938	0	0	5.0124	0	0	0
0	0.83783	0	0	0	0	0.27867	0	0	0	0	0
0	0	0	0	0	0	0.55734	0	0	0	0	0
0	0	0	0	0	0	0.11147	0	0	0	0	0
0.94016	0	0	0	0	0	0.83602	0	0	0	0	0
2.3504	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.47329	0	0	0	0	0	0	0
0	0	0.44719	0	4.5436	0	0	0	0	0	0	0
0	0	0	0	1.3252	0	0	0	0	0	0	0
0	0	0	8.1443	0	0	0	0	0	2.6089	0	13.307
0	0	0	2.8279	0	0	0	0	0	17.741	0	0
0	0	0.17887	5.3164	0.37863	0	0	0	0	29.742	0	0
0	0	5.8134	14.705	0.47329	0	0	0	0	0	0	0
0	0	3.1303	0	0	0	0	0	0	0	0	3.45
0	0	0	0	0	0	0	0.12572	0	0	0	0
0	0	0	0	0	0	0	1.5087	0	0	0	0
0	0	0	0	0	1.5444	0	0.3143	0	0	0	0
0	0	0	0	1.7038	3.3978	0	0	0	0	0	0
5.0769	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3.7568	0	0
0	0	0	0	0	0	0	0	0	0	0	0
2.0683	0.16757	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1.0258	0	0	0
0	0	0	0	0	0	0	0.62861	0	0	0	0
6.017	0	0	4.5246	0	0	0	0	0	0	0	1.9714
2.3504	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
2.8205	0	0	0	0	0	0	0	0	0	0	1.7743
0.75213	0	0	0	0	0	0	0	0	0	0	2.9571
0	0	0	0	0	0	0	0	0	0	0	3.45
13.35	0	0	0	0	0	0	0	0	0	0	4.7314
0	0	0	0	1.3252	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	8.3606	0	0
0	0	0	0	0	0	0	0	0	5.2254	0	0.65869
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.26348
0	0	0	0	0	0	0	0	0	0	0	8.563
0	0	0	0	0	0	0	0	0	0	0	4.6108
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.0044697	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	2.1047	0
0	0	0	0	0	0	0	0	1.7074	0	0	0
0	0	0	0	0	0	0	0	0.42686	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.8688	0	0	0	0	0	0	0	0	0	0	0
0	0.066505	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1.5847	0	0	0	0
0	0.066505	0	2.379	0	0	0	0.72033	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.89212	0	0	0	6.4829	0	0	0	0
0	0	0	0	0	0	0	0.72033	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.70516	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.010458	0	0.043212	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0.008291	0.065797	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.074281	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4.3804	0	0
0	0	0	0	0	0	0	0	0	0.20859	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.23212	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.63483	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
2.6732	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	1.1891	0	0	0	0	0	0	0	0	0	0
0	1.9819	0	0	0	0	0	0.0066613	0	0	0	0
0	1.3873	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
2.5589	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.019554	0	0	0	0	0
0	0	0	0	0	0	0	0.0033306	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.011828	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.0014002	0	0	0
0	0.010526	0	0	0	0	0	0	0	0	8.7134	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.85638	0	0	0	0
0	0	0	0	0	0	0	4.7101	0	0	1.3405	0
0	0	0	0	0	0	0	0	0	0	3.3513	0
0	0	0	0	0	0	0	0	0	0	0.67026	0
0	0	0	0	0	0	0	3.5968	0	0	0	0
0	0	0	0	0	0	0	8.9064	0	0	2.0108	0
0	0	0	0	0	5.5043	0	0.17128	0	0	0	0
0	0	0	0	0	6.0547	0	0.085638	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.85638	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.18503	0	0	0	0	0	0	0	0	3.4337	0	0
6.2909	0	0	0	0	0	0	0	0	0	0	0
12.027	0	0	0	0	0	0	0	0	0	0	0
4.6257	0	7.5714e-05	0	0	0	0	0	0	0	0	0
5.0882	0	0	0	0	0	0	0	0	0	0	0
3.7005	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	16.086	0
0	0	0	0	0	0	0	0	0.017369	0	0	0
0	0	0	0	0	0	2.5429e-07	0	0	0	3.3513	0
0	0	0	0	0	0	2.0343e-07	0	0	0	2.6811	0
0	0	0	0	0	0	0.0052104	5.2482e-05	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.020842	0.00020993	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	9.1108e-07	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1.9169	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.016025	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.072358	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1.8913	0
0	0	0	0	0	0	0	0	0	0	1.8913	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.5762
0	0	0	0	0	0	0	0	0	0	0	5.5316
0	0	0	0	0	0	0	0	0	0	0	1.6134
3.7487	0	0	0	0	0	0	0	0.17587	0	0	0
6.5603	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.46096
0	0	0	0	0	0	0	0	0	0	0	0.5762
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2.0743
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.087937	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.00042497	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.34471	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1.6134
0	0	0	0	0	0	0	0	0.61151	0	0	0
0	0	0	0	0	0	0	0	5.5036	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	3.8924	0	0	0	0	0	0	0	0	0	0
0	2.2489	0	0	0	0	0	0	0	0	0	0
0	0.086497	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	9.3797	0	0	0	0	0	0	0	0
0	0	0	0.62531	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
2.8157	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	3.1473	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2.1338
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.0011581	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.071862	0.40878	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.75367	0
0	0	0	0	0	0	0.0079847	0.04542	0	0	0.94209	0
0	0	0	0	0	0	0	0	0	0	1.5073	0
0	0	0.80859	0.70048	0	0.63555	0	0.35802	0.12282	0	0	0
0	0	0.40429	1.401	0	5.72	12.567	0.71603	0	0	0	0
0	0	3.6386	0.28019	8.0669	0	0	0.14321	0	0	0	0
0	0	0	2.1015	6.0501	0	0	1.074	0	0	0	0
0	0	0	0	0	0	12.567	0	0.49127	0	0.12314	0
0	0	0	0	0	0	0	0	0	0	0	0
0	2.4875	0	0	0	0	5.2362	0	0	0	2.3397	0
0	2.9849	1.6172	0	0	0	8.3779	0	0	0	5.4183	0
0	0	0	0	0	0	4.189	0	0	0	0	0
0	0	0	0	0	0	1.0472	0	0	0	17.117	0
0	0	0	0	0	0	1.2567	0	0	0	2.0934	0
0	0	0	0	0	0	0	0	0	0	0.12314	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.4189	0	0	0	0	0
0	0	0	0	0	0	15.08	0	0	0	0	4.61
0	0	0	0	0	0	0	0	0	0	0	10.477
0	0	0	0	0	0	0	0	0	0	0	7.0198
0	0	0	0	0	0	0	0	0	4.8262	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1.2567	0	0	0	0	0
0	0	0	0	0	0	7.3307	0	0	0	0	0
0	0	0	0	0	0	4.7126	0	0	0	0.24629	0
0	0	0	0	0	0	1.4661	0	0	0	0	0
0	0	0	0	0	0	0.52362	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	4.3984	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.24629	0
0	0	0	0	0	0	0	0	0	0	0.12314	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	3.0786	0
0	0.55916	0	5.0658	0	0	0	0	0.52242	7.4036	2.315	0
0	5.0324	0	0	0	0	0	0	0	0	0	0
2.2945	0	0	0	0	0	39.427	0	4.4928	0	0	0
0	0	0	0	0	2.1102	10.185	0	0.20897	1.139	1.1575	2.2799
0	0	0	0	0	0	6.4069	0	5.2242	2.8475	1.7363	0
0	0	0	0	0	15.299	3.6141	0	3.657	0.56951	6.945	16.529
0	0	0	0	0	0	1.6428	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1.7085	4.0513	0
0	0	0	0	2.5411	0	9.3639	0	0	0	8.6813	0
0	0	0	0	17.28	0	23.328	0	3.1345	0	6.945	0
0	0	0	0	28.969	0	13.964	0	0	0	2.8938	0
0	0	0	0	0	0	16.099	0	0	0	23.15	0
0	0	0	8.1053	0	0	10.842	0	0	0	33.568	0
0	0	0	1.5198	0	0	12.321	0	0	0	5.7875	0
0	0	0	1.5198	0	0	1.6428	0	0	0	0.57875	0
1.652	0	0	0	0	0	23.328	6.7077	0	0	0	0
12.849	0	0	0	0	0	0	0	0	0	0	0
3.2123	0	0	0	0	0	15.278	0	0	0	0	0
0	0	0	0	3.6592	0	18.399	0	0	0	0	0
0	0	0	0	0	6.3305	0.16428	0	0	0	0	6.8396
0	0	0	5.0658	0	0.42203	0	0	0	0	0	0.45597
0	0	0.17599	7.2948	0	1.0551	0	0	0	0	0	1.1399
0	0	5.9838	14.691	0	4.7479	0	1.6769	0	0	0	5.1297
0	0	11.44	19.25	0	0	0	0	0	0	0	0
0	0	4.3999	4.5593	0	0	0	0	0	0	0	0
0	0	4.8398	0	0	0	0	0	0	0	0	0
0	0	3.5199	0	0	14.244	0	0	0	0	0	15.389
0	0	0	4.5593	0	2.1102	0.16428	0	0	13.668	0	2.2799
1.8356	0	0	0	0	0	0	0	0	0	0	0
17.438	0	0	0	0	0	0	0	0	2.8475	0	0
0.18356	0	0	0	0	0	0	0	0	2.278	0	0
0	0	0	18.178	0	7.0786	0	0	0.10626	0	0	0
0	0	2.5218	0	0	1.4157	0	0	0	8.5683	0	0
0	0	13.51	0	0	3.0337	0	0	0.10626	0	0	0
0.38211	0	0	0	0	8.0898	0	0	0	0	10.012	0
3.0569	0	9.2766	0	0	5.0561	1.0689	0	0	0	6.1185	0
0	0	15.041	0	0	0	12.827	0	0	0	1.1125	0
0	0	0	3.1341	0	0	5.8791	0	0	0	13.906	0
1.4329	0	2.882	0.25073	0	0	5.3446	0	0	0	3.3374	0
0.47764	0	0	0.50145	0	14.764	2.6723	0	0	0	5.3398	0
5.7317	0	0.090064	5.6413	0	7.5842	4.2757	0.16074	0	0	13.349	0
24.837	0	0	0	0	4.5505	10.689	8.4389	0	0	2.2249	0
0.95528	0	0	0	0	6.573	22.447	0.16074	0	0	8.3434	0
3.8211	0	0	4.7638	0	0	9.6203	0.80371	0.31878	0	2.7811	0
0	0	0.090064	2.5073	0	0	10.689	1.1252	2.2314	0	5.5623	3.6
0	0	0.090064	0	0	0	1.0689	0	0	0	0	6.5
0	0	0	0	0	0	1.0689	0	0	0	0	0
0	0	0	0	2.0312	2.0225	10.689	0	0	0	1.1125	2.2
1.4329	0	0.90064	0	1.0156	1.5168	1.6034	0	0	0	0	0
0	0	9.0064	0	1.5234	11.124	2.6723	0	0	0	1.1125	1.5
0.19106	0	0	0	0	7.5842	8.5514	0	0	0	1.1125	0
0	0	3.5125	38.863	0.20312	0	13.361	0	0.5313	0	1.3349	0
0	0	1.8013	0	2.0312	8.0898	13.896	0	0.31878	0	7.2309	0
0	0	9.0064	0	0	0	8.5514	0.80371	2.5502	0	10.012	6
0	0	0.090064	0	0	5.5618	2.6723	0	6.8006	0	0	0
0	0.0068189	0	37.609	0	1.5168	0	0	12.645	0	0	1.4
0	0	0	0.75218	0	2.427	3.7412	0	0	0	0	1.4
0	0	0	0	0	0	0	0	5.738	0	0	1.5
0	0	0	0	5.5859	1.5168	0	0	3.294	0	4.4498	0.2
0	0.3453	0	0	6.7755	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1.2562	0
0	0	0	0	0	0	0	0	0	0	6.9089	0
0	0	0.93247	0	0	0	0	0.10214	0	0	0	0
0	0	1.5541	0	0	0	0	0	0	0	0	0
0	0	0.46624	0	0	0	0	1.9407	0	0	5.2759	0
0	0	3.1082	0	0	6.3923	0	4.4943	0	0	13.064	0
0	0	3.0305	0	0	0	0	0	0	0	0.25123	1.0729
